Order ID,Restaurant Name,Location,Order Time,Delivery Time,Delivery Duration (min),Pizza Size,Pizza Type,Toppings Count,Distance (km),Traffic Level,Payment Method,Is Peak Hour,Is Weekend,Delivery Efficiency (min/km),Topping Density,Order Month,Payment Category
ORD733,Marco's Pizza,"Milwaukee, WI",2025-10-16 20:15:00,2025-10-16 20:45:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,October,Offline
ORD734,Domino's,"Albuquerque, NM",2025-10-17 19:30:00,2025-10-17 20:00:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,October,Online
ORD735,Pizza Hut,"Atlanta, GA",2025-10-18 20:45:00,2025-10-18 21:15:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,7.5,0.5,October,Online
ORD736,Papa John's,"Omaha, NE",2025-10-19 18:00:00,2025-10-19 18:30:00,30,Medium,Gluten-Free,3,5,Medium,Card,TRUE,TRUE,6,0.6,October,Online
ORD737,Little Caesars,"Louisville, KY",2025-10-20 19:15:00,2025-10-20 19:45:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,October,Online
ORD738,Marco's Pizza,"Milwaukee, WI",2025-10-21 20:30:00,2025-10-21 21:00:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,October,Offline
ORD739,Domino's,"Albuquerque, NM",2025-10-22 19:00:00,2025-10-22 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,October,Online
ORD740,Pizza Hut,"Atlanta, GA",2025-10-23 20:15:00,2025-10-23 20:45:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,October,Online
ORD741,Papa John's,"Omaha, NE",2025-10-24 18:30:00,2025-10-24 19:00:00,30,Medium,Gluten-Free,3,5,Medium,Card,TRUE,FALSE,6,0.6,October,Online
ORD742,Little Caesars,"Louisville, KY",2025-10-25 19:45:00,2025-10-25 20:15:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,TRUE,5,0.833333333,October,Online
ORD743,Marco's Pizza,"Milwaukee, WI",2025-10-26 18:00:00,2025-10-26 18:30:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,TRUE,6.666666667,0.666666667,October,Offline
ORD744,Domino's,"Albuquerque, NM",2025-10-27 19:15:00,2025-10-27 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,October,Online
ORD745,Pizza Hut,"Atlanta, GA",2025-10-28 20:30:00,2025-10-28 21:00:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,October,Online
ORD746,Papa John's,"Omaha, NE",2025-10-29 18:45:00,2025-10-29 19:15:00,30,Medium,Gluten-Free,3,5,Medium,Card,TRUE,FALSE,6,0.6,October,Online
ORD747,Little Caesars,"Louisville, KY",2025-10-30 19:00:00,2025-10-30 19:30:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,October,Online
ORD748,Marco's Pizza,"Milwaukee, WI",2025-10-31 20:15:00,2025-10-31 20:45:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,October,Offline
ORD749,Domino's,"Albuquerque, NM",2025-11-01 19:30:00,2025-11-01 20:00:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,5.454545455,0.727272727,November,Online
ORD750,Pizza Hut,"Atlanta, GA",2025-11-02 20:45:00,2025-11-02 21:15:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,7.5,0.5,November,Online
ORD751,Papa John's,"Omaha, NE",2025-11-03 18:00:00,2025-11-03 18:30:00,30,Medium,Gluten-Free,3,5,Medium,Card,TRUE,FALSE,6,0.6,November,Online
ORD752,Little Caesars,"Louisville, KY",2025-11-04 19:15:00,2025-11-04 19:45:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,November,Online
ORD753,Marco's Pizza,"Milwaukee, WI",2025-11-05 20:30:00,2025-11-05 21:00:00,30,Medium,Thai Chicken,3,4.5,Medium,UPI,TRUE,FALSE,6.666666667,0.666666667,November,Online
ORD754,Papa John's,"Omaha, NE",2025-11-06 18:45:00,2025-11-06 19:15:00,30,Medium,BBQ Chicken,3,5,Medium,UPI,TRUE,FALSE,6,0.6,November,Online
ORD755,Little Caesars,"Louisville, KY",2025-11-07 19:00:00,2025-11-07 19:30:00,30,XL,Cheese Burst,5,6,High,Card,TRUE,FALSE,5,0.833333333,November,Online
ORD756,Marco's Pizza,"Milwaukee, WI",2025-11-08 20:15:00,2025-11-08 20:45:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,TRUE,6.666666667,0.666666667,November,Offline
ORD757,Domino's,"Albuquerque, NM",2025-11-09 19:30:00,2025-11-09 20:00:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,5.454545455,0.727272727,November,Online
ORD758,Pizza Hut,"Atlanta, GA",2025-11-10 20:45:00,2025-11-10 21:15:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,November,Online
ORD759,Papa John's,"Omaha, NE",2025-11-11 18:00:00,2025-11-11 18:30:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,November,Online
ORD760,Little Caesars,"Louisville, KY",2025-11-12 19:15:00,2025-11-12 19:45:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,November,Online
ORD761,Marco's Pizza,"Milwaukee, WI",2025-11-13 20:30:00,2025-11-13 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,November,Offline
ORD762,Domino's,"Albuquerque, NM",2025-11-14 19:00:00,2025-11-14 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,November,Online
ORD763,Pizza Hut,"Atlanta, GA",2025-11-15 20:15:00,2025-11-15 20:45:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,7.5,0.5,November,Online
ORD764,Papa John's,"Omaha, NE",2025-11-16 18:30:00,2025-11-16 19:00:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,6,0.6,November,Online
ORD765,Little Caesars,"Louisville, KY",2025-11-17 19:45:00,2025-11-17 20:15:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,November,Online
ORD766,Marco's Pizza,"Milwaukee, WI",2025-11-18 20:00:00,2025-11-18 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,November,Offline
ORD767,Domino's,"Albuquerque, NM",2025-11-19 19:15:00,2025-11-19 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,November,Online
ORD768,Pizza Hut,"Atlanta, GA",2025-11-20 20:30:00,2025-11-20 21:00:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,November,Online
ORD769,Papa John's,"Omaha, NE",2025-11-21 18:45:00,2025-11-21 19:15:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,November,Online
ORD770,Little Caesars,"Louisville, KY",2025-11-22 19:00:00,2025-11-22 19:30:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,TRUE,5,0.833333333,November,Online
ORD771,Marco's Pizza,"Milwaukee, WI",2025-11-23 20:15:00,2025-11-23 20:45:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,TRUE,6.666666667,0.666666667,November,Offline
ORD772,Domino's,"Albuquerque, NM",2025-11-24 19:30:00,2025-11-24 20:00:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,November,Online
ORD773,Pizza Hut,"Atlanta, GA",2025-11-25 20:45:00,2025-11-25 21:15:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,November,Online
ORD774,Papa John's,"Omaha, NE",2025-11-26 18:00:00,2025-11-26 18:30:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,November,Online
ORD775,Little Caesars,"Louisville, KY",2025-11-27 19:15:00,2025-11-27 19:45:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,November,Online
ORD776,Marco's Pizza,"Milwaukee, WI",2025-11-28 20:30:00,2025-11-28 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,November,Offline
ORD777,Domino's,"Albuquerque, NM",2025-11-29 19:00:00,2025-11-29 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,5.454545455,0.727272727,November,Online
ORD778,Pizza Hut,"Atlanta, GA",2025-11-30 20:15:00,2025-11-30 20:45:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,7.5,0.5,November,Online
ORD779,Papa John's,"Omaha, NE",2025-12-01 18:30:00,2025-12-01 19:00:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,December,Online
ORD780,Little Caesars,"Louisville, KY",2025-12-02 19:45:00,2025-12-02 20:15:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,December,Online
ORD781,Marco's Pizza,"Milwaukee, WI",2025-12-03 20:00:00,2025-12-03 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,December,Offline
ORD782,Papa John's,"Omaha, NE",2025-12-04 18:15:00,2025-12-04 18:45:00,30,Medium,BBQ Chicken,3,5,Medium,UPI,TRUE,FALSE,6,0.6,December,Online
ORD783,Little Caesars,"Louisville, KY",2025-12-05 19:30:00,2025-12-05 20:00:00,30,XL,Cheese Burst,5,6,High,Card,TRUE,FALSE,5,0.833333333,December,Online
ORD784,Marco's Pizza,"Milwaukee, WI",2025-12-06 20:45:00,2025-12-06 21:15:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,TRUE,6.666666667,0.666666667,December,Offline
ORD785,Domino's,"Albuquerque, NM",2025-12-07 19:00:00,2025-12-07 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,5.454545455,0.727272727,December,Online
ORD786,Pizza Hut,"Atlanta, GA",2025-12-08 20:15:00,2025-12-08 20:45:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,December,Online
ORD787,Papa John's,"Omaha, NE",2025-12-09 18:30:00,2025-12-09 19:00:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,December,Online
ORD788,Little Caesars,"Louisville, KY",2025-12-10 19:45:00,2025-12-10 20:15:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,December,Online
ORD789,Marco's Pizza,"Milwaukee, WI",2025-12-11 20:00:00,2025-12-11 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,December,Offline
ORD790,Domino's,"Albuquerque, NM",2025-12-12 19:15:00,2025-12-12 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,December,Online
ORD791,Pizza Hut,"Atlanta, GA",2025-12-13 20:30:00,2025-12-13 21:00:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,7.5,0.5,December,Online
ORD792,Papa John's,"Omaha, NE",2025-12-14 18:45:00,2025-12-14 19:15:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,6,0.6,December,Online
ORD793,Little Caesars,"Louisville, KY",2025-12-15 19:00:00,2025-12-15 19:30:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,December,Online
ORD794,Marco's Pizza,"Milwaukee, WI",2025-12-16 20:15:00,2025-12-16 20:45:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,December,Offline
ORD795,Domino's,"Albuquerque, NM",2025-12-17 19:30:00,2025-12-17 20:00:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,December,Online
ORD796,Pizza Hut,"Atlanta, GA",2025-12-18 20:45:00,2025-12-18 21:15:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,December,Online
ORD797,Papa John's,"Omaha, NE",2025-12-19 18:00:00,2025-12-19 18:30:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,December,Online
ORD798,Little Caesars,"Louisville, KY",2025-12-20 19:15:00,2025-12-20 19:45:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,TRUE,5,0.833333333,December,Online
ORD799,Marco's Pizza,"Milwaukee, WI",2025-12-21 20:30:00,2025-12-21 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,TRUE,6.666666667,0.666666667,December,Offline
ORD800,Domino's,"Albuquerque, NM",2025-12-22 19:00:00,2025-12-22 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,December,Online
ORD801,Pizza Hut,"Atlanta, GA",2025-12-23 20:15:00,2025-12-23 20:45:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,December,Online
ORD802,Papa John's,"Omaha, NE",2025-12-24 18:30:00,2025-12-24 19:00:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,December,Online
ORD803,Little Caesars,"Louisville, KY",2025-12-25 19:45:00,2025-12-25 20:15:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,December,Online
ORD804,Marco's Pizza,"Milwaukee, WI",2025-12-26 20:00:00,2025-12-26 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,December,Offline
ORD805,Domino's,"Albuquerque, NM",2025-12-27 19:15:00,2025-12-27 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,5.454545455,0.727272727,December,Online
ORD806,Pizza Hut,"Atlanta, GA",2025-12-28 20:30:00,2025-12-28 21:00:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,7.5,0.5,December,Online
ORD807,Papa John's,"Omaha, NE",2025-12-29 18:45:00,2025-12-29 19:15:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,December,Online
ORD808,Little Caesars,"Louisville, KY",2025-12-30 19:00:00,2025-12-30 19:30:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,December,Online
ORD809,Marco's Pizza,"Milwaukee, WI",2025-12-31 20:15:00,2025-12-31 20:45:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,December,Offline
ORD810,Papa John's,"Omaha, NE",2025-12-24 18:30:00,2025-12-24 19:00:00,30,Medium,BBQ Chicken,3,5,Medium,UPI,TRUE,FALSE,6,0.6,December,Online
ORD811,Little Caesars,"Louisville, KY",2025-12-25 19:45:00,2025-12-25 20:15:00,30,XL,Cheese Burst,5,6,High,Card,TRUE,FALSE,5,0.833333333,December,Online
ORD812,Marco's Pizza,"Milwaukee, WI",2025-12-26 20:00:00,2025-12-26 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,December,Offline
ORD813,Domino's,"Albuquerque, NM",2025-12-27 19:15:00,2025-12-27 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,5.454545455,0.727272727,December,Online
ORD814,Pizza Hut,"Atlanta, GA",2025-12-28 20:30:00,2025-12-28 21:00:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,7.5,0.5,December,Online
ORD815,Papa John's,"Omaha, NE",2025-12-29 18:45:00,2025-12-29 19:15:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,December,Online
ORD816,Little Caesars,"Louisville, KY",2025-12-30 19:00:00,2025-12-30 19:30:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,December,Online
ORD817,Marco's Pizza,"Milwaukee, WI",2025-12-31 20:15:00,2025-12-31 20:45:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,December,Offline
ORD818,Domino's,"Albuquerque, NM",2026-01-01 19:30:00,2026-01-01 20:00:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,January,Online
ORD819,Pizza Hut,"Atlanta, GA",2026-01-02 20:45:00,2026-01-02 21:15:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,January,Online
ORD820,Papa John's,"Omaha, NE",2026-01-03 18:00:00,2026-01-03 18:30:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,6,0.6,January,Online
ORD821,Little Caesars,"Louisville, KY",2026-01-04 19:15:00,2026-01-04 19:45:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,TRUE,5,0.833333333,January,Online
ORD822,Marco's Pizza,"Milwaukee, WI",2026-01-05 20:30:00,2026-01-05 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,January,Offline
ORD823,Domino's,"Albuquerque, NM",2026-01-06 19:00:00,2026-01-06 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,January,Online
ORD824,Pizza Hut,"Atlanta, GA",2026-01-07 20:15:00,2026-01-07 20:45:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,January,Online
ORD825,Papa John's,"Omaha, NE",2026-01-08 18:30:00,2026-01-08 19:00:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,January,Online
ORD826,Little Caesars,"Louisville, KY",2026-01-09 19:45:00,2026-01-09 20:15:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,January,Online
ORD827,Marco's Pizza,"Milwaukee, WI",2026-01-10 20:00:00,2026-01-10 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,TRUE,6.666666667,0.666666667,January,Offline
ORD828,Domino's,"Albuquerque, NM",2026-01-11 19:15:00,2026-01-11 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,5.454545455,0.727272727,January,Online
ORD829,Pizza Hut,"Atlanta, GA",2026-01-12 20:30:00,2026-01-12 21:00:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,January,Online
ORD830,Papa John's,"Omaha, NE",2026-01-13 18:45:00,2026-01-13 19:15:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,January,Online
ORD831,Little Caesars,"Louisville, KY",2026-01-14 19:00:00,2026-01-14 19:30:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,January,Online
ORD832,Marco's Pizza,"Milwaukee, WI",2026-01-15 20:15:00,2026-01-15 20:45:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,January,Offline
ORD833,Domino's,"Albuquerque, NM",2026-01-16 19:30:00,2026-01-16 20:00:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,January,Online
ORD834,Pizza Hut,"Atlanta, GA",2026-01-17 20:45:00,2026-01-17 21:15:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,7.5,0.5,January,Online
ORD835,Papa John's,"Omaha, NE",2026-01-18 18:00:00,2026-01-18 18:30:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,6,0.6,January,Online
ORD836,Little Caesars,"Louisville, KY",2026-01-19 19:15:00,2026-01-19 19:45:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,January,Online
ORD837,Marco's Pizza,"Milwaukee, WI",2026-01-20 20:30:00,2026-01-20 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,January,Offline
ORD838,Papa John's,"Omaha, NE",2026-01-21 18:00:00,2026-01-21 18:30:00,30,Medium,BBQ Chicken,3,5,Medium,UPI,TRUE,FALSE,6,0.6,January,Online
ORD839,Little Caesars,"Louisville, KY",2026-01-22 19:15:00,2026-01-22 19:45:00,30,XL,Cheese Burst,5,6,High,Card,TRUE,FALSE,5,0.833333333,January,Online
ORD840,Marco's Pizza,"Milwaukee, WI",2026-01-23 20:30:00,2026-01-23 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,January,Offline
ORD841,Domino's,"Albuquerque, NM",2026-01-24 19:00:00,2026-01-24 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,5.454545455,0.727272727,January,Online
ORD842,Pizza Hut,"Atlanta, GA",2026-01-25 20:15:00,2026-01-25 20:45:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,7.5,0.5,January,Online
ORD843,Papa John's,"Omaha, NE",2026-01-26 18:30:00,2026-01-26 19:00:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,January,Online
ORD844,Little Caesars,"Louisville, KY",2026-01-27 19:45:00,2026-01-27 20:15:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,January,Online
ORD845,Marco's Pizza,"Milwaukee, WI",2026-01-28 20:00:00,2026-01-28 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,January,Offline
ORD846,Domino's,"Albuquerque, NM",2026-01-29 19:15:00,2026-01-29 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,January,Online
ORD847,Pizza Hut,"Atlanta, GA",2026-01-30 20:30:00,2026-01-30 21:00:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,January,Online
ORD848,Papa John's,"Omaha, NE",2026-01-31 18:45:00,2026-01-31 19:15:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,6,0.6,January,Online
ORD849,Little Caesars,"Louisville, KY",2026-02-01 19:00:00,2026-02-01 19:30:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,TRUE,5,0.833333333,February,Online
ORD850,Marco's Pizza,"Milwaukee, WI",2026-02-02 20:15:00,2026-02-02 20:45:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,February,Offline
ORD851,Domino's,"Albuquerque, NM",2026-02-03 19:30:00,2026-02-03 20:00:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,February,Online
ORD852,Pizza Hut,"Atlanta, GA",2026-02-04 20:45:00,2026-02-04 21:15:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,February,Online
ORD853,Papa John's,"Omaha, NE",2026-02-05 18:00:00,2026-02-05 18:30:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,February,Online
ORD854,Little Caesars,"Louisville, KY",2026-02-06 19:15:00,2026-02-06 19:45:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,February,Online
ORD855,Marco's Pizza,"Milwaukee, WI",2026-02-07 20:30:00,2026-02-07 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,TRUE,6.666666667,0.666666667,February,Offline
ORD856,Domino's,"Albuquerque, NM",2026-02-08 19:00:00,2026-02-08 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,5.454545455,0.727272727,February,Online
ORD857,Pizza Hut,"Atlanta, GA",2026-02-09 20:15:00,2026-02-09 20:45:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,February,Online
ORD858,Papa John's,"Omaha, NE",2026-02-10 18:30:00,2026-02-10 19:00:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,February,Online
ORD859,Little Caesars,"Louisville, KY",2026-02-11 19:45:00,2026-02-11 20:15:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,February,Online
ORD860,Marco's Pizza,"Milwaukee, WI",2026-02-12 20:00:00,2026-02-12 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,February,Offline
ORD861,Domino's,"Albuquerque, NM",2026-02-13 19:15:00,2026-02-13 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,February,Online
ORD862,Pizza Hut,"Atlanta, GA",2026-02-14 20:30:00,2026-02-14 21:00:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,7.5,0.5,February,Online
ORD863,Papa John's,"Omaha, NE",2026-02-15 18:45:00,2026-02-15 19:15:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,6,0.6,February,Online
ORD864,Little Caesars,"Louisville, KY",2026-02-16 19:00:00,2026-02-16 19:30:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,February,Online
ORD865,Marco's Pizza,"Milwaukee, WI",2026-02-17 20:15:00,2026-02-17 20:45:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,February,Offline
ORD866,Papa John's,"Omaha, NE",2026-02-18 18:30:00,2026-02-18 19:00:00,30,Medium,BBQ Chicken,3,5,Medium,UPI,TRUE,FALSE,6,0.6,February,Online
ORD867,Little Caesars,"Louisville, KY",2026-02-19 19:45:00,2026-02-19 20:15:00,30,XL,Cheese Burst,5,6,High,Card,TRUE,FALSE,5,0.833333333,February,Online
ORD868,Marco's Pizza,"Milwaukee, WI",2026-02-20 20:00:00,2026-02-20 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,February,Offline
ORD869,Domino's,"Albuquerque, NM",2026-02-21 19:15:00,2026-02-21 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,5.454545455,0.727272727,February,Online
ORD870,Pizza Hut,"Atlanta, GA",2026-02-22 20:30:00,2026-02-22 21:00:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,7.5,0.5,February,Online
ORD871,Papa John's,"Omaha, NE",2026-02-23 18:00:00,2026-02-23 18:30:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,February,Online
ORD872,Little Caesars,"Louisville, KY",2026-02-24 19:15:00,2026-02-24 19:45:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,February,Online
ORD873,Marco's Pizza,"Milwaukee, WI",2026-02-25 20:30:00,2026-02-25 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,February,Offline
ORD874,Domino's,"Albuquerque, NM",2026-02-26 19:00:00,2026-02-26 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,February,Online
ORD875,Pizza Hut,"Atlanta, GA",2026-02-27 20:15:00,2026-02-27 20:45:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,February,Online
